time,container,chip,metric,value
2026-06-28T01:36:45.797806Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:36:45.797809Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:36:45.797810Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:36:45.797811Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:36:45.797812Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:36:45.797814Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:36:45.797814Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:36:45.797815Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:36:45.797816Z,trainer-a,5,memory_used,4557750784.0
2026-06-28T01:36:45.797818Z,trainer-a,0,memory_used,4565295104.0
2026-06-28T01:36:45.797819Z,trainer-a,3,memory_used,4557750784.0
2026-06-28T01:36:45.797820Z,trainer-a,6,memory_used,4557750784.0
2026-06-28T01:36:45.797821Z,trainer-a,7,memory_used,4557750784.0
2026-06-28T01:36:45.797822Z,trainer-a,1,memory_used,4557750784.0
2026-06-28T01:36:45.797823Z,trainer-a,2,memory_used,4557750784.0
2026-06-28T01:36:45.797824Z,trainer-a,4,memory_used,4557750784.0
2026-06-28T01:36:45.797828Z,trainer-a,2,duty_cycle,40.0
2026-06-28T01:36:45.797829Z,trainer-a,0,duty_cycle,46.0
2026-06-28T01:36:45.797830Z,trainer-a,5,duty_cycle,42.0
2026-06-28T01:36:45.797840Z,trainer-a,7,duty_cycle,35.0
2026-06-28T01:36:45.797841Z,trainer-a,6,duty_cycle,32.0
2026-06-28T01:36:45.797842Z,trainer-a,1,duty_cycle,42.0
2026-06-28T01:36:45.797843Z,trainer-a,3,duty_cycle,36.0
2026-06-28T01:36:45.797843Z,trainer-a,4,duty_cycle,35.0
2026-06-28T01:37:35.796419Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:37:35.796421Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:37:35.796422Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:37:35.796422Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:37:35.796423Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:37:35.796424Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:37:35.796425Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:37:35.796426Z,trainer-a,0,memory_used,4281683968.0
2026-06-28T01:37:35.796426Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:37:35.796428Z,trainer-a,6,memory_used,4274139648.0
2026-06-28T01:37:35.796429Z,trainer-a,2,memory_used,4274139648.0
2026-06-28T01:37:35.796430Z,trainer-a,3,memory_used,4274139648.0
2026-06-28T01:37:35.796431Z,trainer-a,4,memory_used,4274139648.0
2026-06-28T01:37:35.796432Z,trainer-a,5,memory_used,4274139648.0
2026-06-28T01:37:35.796433Z,trainer-a,1,memory_used,4274139648.0
2026-06-28T01:37:35.796434Z,trainer-a,7,memory_used,4274139648.0
2026-06-28T01:37:35.796437Z,trainer-a,2,duty_cycle,41.0
2026-06-28T01:37:35.796438Z,trainer-a,6,duty_cycle,29.0
2026-06-28T01:37:35.796439Z,trainer-a,1,duty_cycle,41.0
