time,container,chip,metric,value
2026-06-28T04:46:25.797592Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T04:46:25.797593Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T04:46:25.797594Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T04:46:25.797595Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T04:46:25.797596Z,trainer-a,7,memory_used,4217417728.0
2026-06-28T04:46:25.797597Z,trainer-a,4,memory_used,4217417728.0
2026-06-28T04:46:25.797597Z,trainer-a,5,memory_used,4217417728.0
2026-06-28T04:46:25.797598Z,trainer-a,0,memory_used,4224962048.0
2026-06-28T04:46:25.797599Z,trainer-a,2,memory_used,4217417728.0
2026-06-28T04:46:25.797600Z,trainer-a,3,memory_used,4217417728.0
2026-06-28T04:46:25.797600Z,trainer-a,6,memory_used,4217417728.0
2026-06-28T04:46:25.797601Z,trainer-a,1,memory_used,4217417728.0
2026-06-28T04:46:25.797605Z,trainer-a,2,duty_cycle,39.0
2026-06-28T04:46:25.797606Z,trainer-a,0,duty_cycle,46.0
2026-06-28T04:46:25.797606Z,trainer-a,5,duty_cycle,31.0
2026-06-28T04:46:25.797607Z,trainer-a,7,duty_cycle,41.0
2026-06-28T04:46:25.797608Z,trainer-a,4,duty_cycle,35.0
2026-06-28T04:46:25.797608Z,trainer-a,6,duty_cycle,34.0
2026-06-28T04:46:25.797609Z,trainer-a,1,duty_cycle,40.0
2026-06-28T04:46:25.797610Z,trainer-a,3,duty_cycle,37.0
2026-06-28T04:47:11.080180Z,sampler-a,1,memory_total,16909332480.0
2026-06-28T04:47:11.080181Z,sampler-a,0,memory_total,16909332480.0
2026-06-28T04:47:11.080184Z,sampler-a,3,memory_total,16909332480.0
2026-06-28T04:47:11.080187Z,sampler-a,5,memory_total,16909332480.0
2026-06-28T04:47:11.080189Z,sampler-a,4,memory_total,16909332480.0
2026-06-28T04:47:11.080190Z,sampler-a,2,memory_total,16909332480.0
2026-06-28T04:47:11.080191Z,sampler-a,6,memory_total,16909332480.0
2026-06-28T04:47:11.080192Z,sampler-a,0,memory_used,15853495296.0
